X min,X max,Y min,Y max,Image path,Class label
"384989,1","384991,5","38,116,407,000,000,000","3811643,1",tiles_png/tile_360_145.png,N/A
"384992,1","384994,5","38,116,407,000,000,000","3811643,1",tiles_png/tile_365_145.png,N/A
"384995,1","384997,5","38,116,407,000,000,000","3811643,1",tiles_png/tile_370_145.png,N/A
"384998,1","385000,5","38,116,407,000,000,000","3811643,1",tiles_png/tile_375_145.png,N/A
"385001,1","385003,5","38,116,407,000,000,000","3811643,1",tiles_png/tile_380_145.png,N/A
"385004,1","385006,5","38,116,407,000,000,000","3811643,1",tiles_png/tile_385_145.png,N/A
"385007,1","385009,5","38,116,407,000,000,000","3811643,1",tiles_png/tile_390_145.png,N/A
"385010,1","385012,5","38,116,407,000,000,000","3811643,1",tiles_png/tile_395_145.png,N/A
"385013,1","385015,5","38,116,407,000,000,000","3811643,1",tiles_png/tile_400_145.png,N/A
"385016,1","385018,5","38,116,407,000,000,000","3811643,1",tiles_png/tile_405_145.png,N/A
"385019,1","385021,5","38,116,407,000,000,000","3811643,1",tiles_png/tile_410_145.png,N/A
"385022,1","385024,5","38,116,407,000,000,000","3811643,1",tiles_png/tile_415_145.png,N/A
"385025,1","385027,5","38,116,407,000,000,000","3811643,1",tiles_png/tile_420_145.png,N/A
"385028,1","385030,5","38,116,407,000,000,000","3811643,1",tiles_png/tile_425_145.png,N/A
"385031,1","385033,5","38,116,407,000,000,000","3811643,1",tiles_png/tile_430_145.png,N/A
"385034,1","385036,5","38,116,407,000,000,000","3811643,1",tiles_png/tile_435_145.png,N/A
"385037,1","385039,5","38,116,407,000,000,000","3811643,1",tiles_png/tile_440_145.png,N/A
"385040,1","385042,5","38,116,407,000,000,000","3811643,1",tiles_png/tile_445_145.png,N/A
"385043,1","385045,5","38,116,407,000,000,000","3811643,1",tiles_png/tile_450_145.png,N/A
"385046,1","385048,5","38,116,407,000,000,000","3811643,1",tiles_png/tile_455_145.png,N/A
"385049,1","385051,5","38,116,407,000,000,000","3811643,1",tiles_png/tile_460_145.png,N/A
"385052,1","385054,5","38,116,407,000,000,000","3811643,1",tiles_png/tile_465_145.png,N/A
"385055,1","385057,5","38,116,407,000,000,000","3811643,1",tiles_png/tile_470_145.png,N/A
"385058,1","385060,5","38,116,407,000,000,000","3811643,1",tiles_png/tile_475_145.png,N/A
"385061,1","385063,5","38,116,407,000,000,000","3811643,1",tiles_png/tile_480_145.png,N/A
"385064,1","385066,5","38,116,407,000,000,000","3811643,1",tiles_png/tile_485_145.png,N/A
"385067,1","385069,5","38,116,407,000,000,000","3811643,1",tiles_png/tile_490_145.png,N/A
"385070,1","385072,5","38,116,407,000,000,000","3811643,1",tiles_png/tile_495_145.png,N/A
"385073,1","385075,5","38,116,407,000,000,000","3811643,1",tiles_png/tile_500_145.png,N/A
"385076,1","385078,5","38,116,407,000,000,000","3811643,1",tiles_png/tile_505_145.png,N/A
"385079,1","385081,5","38,116,407,000,000,000","3811643,1",tiles_png/tile_510_145.png,N/A
"384773,1","384775,5","38,116,377,000,000,000","3811640,1",tiles_png/tile_0_150.png,N/A
"384776,1","384778,5","38,116,377,000,000,000","3811640,1",tiles_png/tile_5_150.png,N/A
"384779,1","384781,5","38,116,377,000,000,000","3811640,1",tiles_png/tile_10_150.png,N/A
"384782,1","384784,5","38,116,377,000,000,000","3811640,1",tiles_png/tile_15_150.png,N/A
"384785,1","384787,5","38,116,377,000,000,000","3811640,1",tiles_png/tile_20_150.png,N/A
"384788,1","384790,5","38,116,377,000,000,000","3811640,1",tiles_png/tile_25_150.png,N/A
"384791,1","384793,5","38,116,377,000,000,000","3811640,1",tiles_png/tile_30_150.png,N/A
"384794,1","384796,5","38,116,377,000,000,000","3811640,1",tiles_png/tile_35_150.png,N/A
"384797,1","384799,5","38,116,377,000,000,000","3811640,1",tiles_png/tile_40_150.png,N/A
"384800,1","384802,5","38,116,377,000,000,000","3811640,1",tiles_png/tile_45_150.png,N/A
"384803,1","384805,5","38,116,377,000,000,000","3811640,1",tiles_png/tile_50_150.png,N/A
"384806,1","384808,5","38,116,377,000,000,000","3811640,1",tiles_png/tile_55_150.png,N/A
"384809,1","384811,5","38,116,377,000,000,000","3811640,1",tiles_png/tile_60_150.png,N/A
"384812,1","384814,5","38,116,377,000,000,000","3811640,1",tiles_png/tile_65_150.png,N/A
"384815,1","384817,5","38,116,377,000,000,000","3811640,1",tiles_png/tile_70_150.png,N/A
"384818,1","384820,5","38,116,377,000,000,000","3811640,1",tiles_png/tile_75_150.png,N/A
"384821,1","384823,5","38,116,377,000,000,000","3811640,1",tiles_png/tile_80_150.png,N/A
"384824,1","384826,5","38,116,377,000,000,000","3811640,1",tiles_png/tile_85_150.png,N/A
"384827,1","384829,5","38,116,377,000,000,000","3811640,1",tiles_png/tile_90_150.png,N/A
"384830,1","384832,5","38,116,377,000,000,000","3811640,1",tiles_png/tile_95_150.png,N/A
"384833,1","384835,5","38,116,377,000,000,000","3811640,1",tiles_png/tile_100_150.png,N/A
"384836,1","384838,5","38,116,377,000,000,000","3811640,1",tiles_png/tile_105_150.png,N/A
"384839,1","384841,5","38,116,377,000,000,000","3811640,1",tiles_png/tile_110_150.png,N/A
"384842,1","384844,5","38,116,377,000,000,000","3811640,1",tiles_png/tile_115_150.png,N/A
"384845,1","384847,5","38,116,377,000,000,000","3811640,1",tiles_png/tile_120_150.png,N/A
"384848,1","384850,5","38,116,377,000,000,000","3811640,1",tiles_png/tile_125_150.png,N/A
"384851,1","384853,5","38,116,377,000,000,000","3811640,1",tiles_png/tile_130_150.png,N/A
"384854,1","384856,5","38,116,377,000,000,000","3811640,1",tiles_png/tile_135_150.png,N/A
"384857,1","384859,5","38,116,377,000,000,000","3811640,1",tiles_png/tile_140_150.png,N/A
"384860,1","384862,5","38,116,377,000,000,000","3811640,1",tiles_png/tile_145_150.png,N/A
"384863,1","384865,5","38,116,377,000,000,000","3811640,1",tiles_png/tile_150_150.png,N/A
"384866,1","384868,5","38,116,377,000,000,000","3811640,1",tiles_png/tile_155_150.png,N/A
"384869,1","384871,5","38,116,377,000,000,000","3811640,1",tiles_png/tile_160_150.png,N/A
"384872,1","384874,5","38,116,377,000,000,000","3811640,1",tiles_png/tile_165_150.png,N/A
"384875,1","384877,5","38,116,377,000,000,000","3811640,1",tiles_png/tile_170_150.png,N/A
"384878,1","384880,5","38,116,377,000,000,000","3811640,1",tiles_png/tile_175_150.png,N/A
"384881,1","384883,5","38,116,377,000,000,000","3811640,1",tiles_png/tile_180_150.png,N/A
"384884,1","384886,5","38,116,377,000,000,000","3811640,1",tiles_png/tile_185_150.png,N/A
"384887,1","384889,5","38,116,377,000,000,000","3811640,1",tiles_png/tile_190_150.png,N/A
"384890,1","384892,5","38,116,377,000,000,000","3811640,1",tiles_png/tile_195_150.png,N/A
"384893,1","384895,5","38,116,377,000,000,000","3811640,1",tiles_png/tile_200_150.png,N/A
"384896,1","384898,5","38,116,377,000,000,000","3811640,1",tiles_png/tile_205_150.png,N/A
"384899,1","384901,5","38,116,377,000,000,000","3811640,1",tiles_png/tile_210_150.png,N/A
"384902,1","384904,5","38,116,377,000,000,000","3811640,1",tiles_png/tile_215_150.png,N/A
"384905,1","384907,5","38,116,377,000,000,000","3811640,1",tiles_png/tile_220_150.png,N/A
"384908,1","384910,5","38,116,377,000,000,000","3811640,1",tiles_png/tile_225_150.png,N/A
"384911,1","384913,5","38,116,377,000,000,000","3811640,1",tiles_png/tile_230_150.png,LIVE
"384914,1","384916,5","38,116,377,000,000,000","3811640,1",tiles_png/tile_235_150.png,N/A
"384917,1","384919,5","38,116,377,000,000,000","3811640,1",tiles_png/tile_240_150.png,N/A
"384920,1","384922,5","38,116,377,000,000,000","3811640,1",tiles_png/tile_245_150.png,N/A
"384923,1","384925,5","38,116,377,000,000,000","3811640,1",tiles_png/tile_250_150.png,N/A
"384926,1","384928,5","38,116,377,000,000,000","3811640,1",tiles_png/tile_255_150.png,N/A
"384929,1","384931,5","38,116,377,000,000,000","3811640,1",tiles_png/tile_260_150.png,N/A
"384932,1","384934,5","38,116,377,000,000,000","3811640,1",tiles_png/tile_265_150.png,N/A
"384935,1","384937,5","38,116,377,000,000,000","3811640,1",tiles_png/tile_270_150.png,N/A
"384938,1","384940,5","38,116,377,000,000,000","3811640,1",tiles_png/tile_275_150.png,N/A
"384941,1","384943,5","38,116,377,000,000,000","3811640,1",tiles_png/tile_280_150.png,N/A
"384944,1","384946,5","38,116,377,000,000,000","3811640,1",tiles_png/tile_285_150.png,N/A
"384947,1","384949,5","38,116,377,000,000,000","3811640,1",tiles_png/tile_290_150.png,N/A
"384950,1","384952,5","38,116,377,000,000,000","3811640,1",tiles_png/tile_295_150.png,N/A
"384953,1","384955,5","38,116,377,000,000,000","3811640,1",tiles_png/tile_300_150.png,N/A
"384956,1","384958,5","38,116,377,000,000,000","3811640,1",tiles_png/tile_305_150.png,N/A
"384959,1","384961,5","38,116,377,000,000,000","3811640,1",tiles_png/tile_310_150.png,N/A
"384962,1","384964,5","38,116,377,000,000,000","3811640,1",tiles_png/tile_315_150.png,N/A
"384965,1","384967,5","38,116,377,000,000,000","3811640,1",tiles_png/tile_320_150.png,N/A
"384968,1","384970,5","38,116,377,000,000,000","3811640,1",tiles_png/tile_325_150.png,N/A
"384971,1","384973,5","38,116,377,000,000,000","3811640,1",tiles_png/tile_330_150.png,N/A
"384974,1","384976,5","38,116,377,000,000,000","3811640,1",tiles_png/tile_335_150.png,N/A
"384977,1","384979,5","38,116,377,000,000,000","3811640,1",tiles_png/tile_340_150.png,N/A
"384980,1","384982,5","38,116,377,000,000,000","3811640,1",tiles_png/tile_345_150.png,N/A
"384983,1","384985,5","38,116,377,000,000,000","3811640,1",tiles_png/tile_350_150.png,N/A
"384986,1","384988,5","38,116,377,000,000,000","3811640,1",tiles_png/tile_355_150.png,N/A
"384989,1","384991,5","38,116,377,000,000,000","3811640,1",tiles_png/tile_360_150.png,N/A
"384992,1","384994,5","38,116,377,000,000,000","3811640,1",tiles_png/tile_365_150.png,N/A
"384995,1","384997,5","38,116,377,000,000,000","3811640,1",tiles_png/tile_370_150.png,N/A
"384998,1","385000,5","38,116,377,000,000,000","3811640,1",tiles_png/tile_375_150.png,N/A
"385001,1","385003,5","38,116,377,000,000,000","3811640,1",tiles_png/tile_380_150.png,N/A
"385004,1","385006,5","38,116,377,000,000,000","3811640,1",tiles_png/tile_385_150.png,N/A
"385007,1","385009,5","38,116,377,000,000,000","3811640,1",tiles_png/tile_390_150.png,N/A
"385010,1","385012,5","38,116,377,000,000,000","3811640,1",tiles_png/tile_395_150.png,N/A
"385013,1","385015,5","38,116,377,000,000,000","3811640,1",tiles_png/tile_400_150.png,N/A
"385016,1","385018,5","38,116,377,000,000,000","3811640,1",tiles_png/tile_405_150.png,N/A
"385019,1","385021,5","38,116,377,000,000,000","3811640,1",tiles_png/tile_410_150.png,N/A
"385022,1","385024,5","38,116,377,000,000,000","3811640,1",tiles_png/tile_415_150.png,N/A
"385025,1","385027,5","38,116,377,000,000,000","3811640,1",tiles_png/tile_420_150.png,N/A
"385028,1","385030,5","38,116,377,000,000,000","3811640,1",tiles_png/tile_425_150.png,N/A
"385031,1","385033,5","38,116,377,000,000,000","3811640,1",tiles_png/tile_430_150.png,N/A
"385034,1","385036,5","38,116,377,000,000,000","3811640,1",tiles_png/tile_435_150.png,N/A
"385037,1","385039,5","38,116,377,000,000,000","3811640,1",tiles_png/tile_440_150.png,N/A
"385040,1","385042,5","38,116,377,000,000,000","3811640,1",tiles_png/tile_445_150.png,N/A
"385043,1","385045,5","38,116,377,000,000,000","3811640,1",tiles_png/tile_450_150.png,N/A
"385046,1","385048,5","38,116,377,000,000,000","3811640,1",tiles_png/tile_455_150.png,N/A
"385049,1","385051,5","38,116,377,000,000,000","3811640,1",tiles_png/tile_460_150.png,N/A
"385052,1","385054,5","38,116,377,000,000,000","3811640,1",tiles_png/tile_465_150.png,N/A
"385055,1","385057,5","38,116,377,000,000,000","3811640,1",tiles_png/tile_470_150.png,N/A
"385058,1","385060,5","38,116,377,000,000,000","3811640,1",tiles_png/tile_475_150.png,N/A
"385061,1","385063,5","38,116,377,000,000,000","3811640,1",tiles_png/tile_480_150.png,N/A
"385064,1","385066,5","38,116,377,000,000,000","3811640,1",tiles_png/tile_485_150.png,N/A
"385067,1","385069,5","38,116,377,000,000,000","3811640,1",tiles_png/tile_490_150.png,N/A
"385070,1","385072,5","38,116,377,000,000,000","3811640,1",tiles_png/tile_495_150.png,N/A
"385073,1","385075,5","38,116,377,000,000,000","3811640,1",tiles_png/tile_500_150.png,N/A
"385076,1","385078,5","38,116,377,000,000,000","3811640,1",tiles_png/tile_505_150.png,N/A
"385079,1","385081,5","38,116,377,000,000,000","3811640,1",tiles_png/tile_510_150.png,N/A
"384773,1","384775,5","38,116,347,000,000,000","3811637,1",tiles_png/tile_0_155.png,N/A
"384776,1","384778,5","38,116,347,000,000,000","3811637,1",tiles_png/tile_5_155.png,N/A
"384779,1","384781,5","38,116,347,000,000,000","3811637,1",tiles_png/tile_10_155.png,N/A
"384782,1","384784,5","38,116,347,000,000,000","3811637,1",tiles_png/tile_15_155.png,N/A
"384785,1","384787,5","38,116,347,000,000,000","3811637,1",tiles_png/tile_20_155.png,N/A
"384788,1","384790,5","38,116,347,000,000,000","3811637,1",tiles_png/tile_25_155.png,N/A
"384791,1","384793,5","38,116,347,000,000,000","3811637,1",tiles_png/tile_30_155.png,N/A
"384794,1","384796,5","38,116,347,000,000,000","3811637,1",tiles_png/tile_35_155.png,N/A
"384797,1","384799,5","38,116,347,000,000,000","3811637,1",tiles_png/tile_40_155.png,N/A
"384800,1","384802,5","38,116,347,000,000,000","3811637,1",tiles_png/tile_45_155.png,N/A
"384803,1","384805,5","38,116,347,000,000,000","3811637,1",tiles_png/tile_50_155.png,N/A
"384806,1","384808,5","38,116,347,000,000,000","3811637,1",tiles_png/tile_55_155.png,N/A
"384809,1","384811,5","38,116,347,000,000,000","3811637,1",tiles_png/tile_60_155.png,N/A
"384812,1","384814,5","38,116,347,000,000,000","3811637,1",tiles_png/tile_65_155.png,N/A
"384815,1","384817,5","38,116,347,000,000,000","3811637,1",tiles_png/tile_70_155.png,N/A
"384818,1","384820,5","38,116,347,000,000,000","3811637,1",tiles_png/tile_75_155.png,N/A
"384821,1","384823,5","38,116,347,000,000,000","3811637,1",tiles_png/tile_80_155.png,N/A
"384824,1","384826,5","38,116,347,000,000,000","3811637,1",tiles_png/tile_85_155.png,N/A
"384827,1","384829,5","38,116,347,000,000,000","3811637,1",tiles_png/tile_90_155.png,N/A
"384830,1","384832,5","38,116,347,000,000,000","3811637,1",tiles_png/tile_95_155.png,N/A
"384833,1","384835,5","38,116,347,000,000,000","3811637,1",tiles_png/tile_100_155.png,N/A
"384836,1","384838,5","38,116,347,000,000,000","3811637,1",tiles_png/tile_105_155.png,N/A
"384839,1","384841,5","38,116,347,000,000,000","3811637,1",tiles_png/tile_110_155.png,N/A
"384842,1","384844,5","38,116,347,000,000,000","3811637,1",tiles_png/tile_115_155.png,N/A
"384845,1","384847,5","38,116,347,000,000,000","3811637,1",tiles_png/tile_120_155.png,N/A
"384848,1","384850,5","38,116,347,000,000,000","3811637,1",tiles_png/tile_125_155.png,N/A
"384851,1","384853,5","38,116,347,000,000,000","3811637,1",tiles_png/tile_130_155.png,N/A
"384854,1","384856,5","38,116,347,000,000,000","3811637,1",tiles_png/tile_135_155.png,N/A
"384857,1","384859,5","38,116,347,000,000,000","3811637,1",tiles_png/tile_140_155.png,N/A
"384860,1","384862,5","38,116,347,000,000,000","3811637,1",tiles_png/tile_145_155.png,N/A
"384863,1","384865,5","38,116,347,000,000,000","3811637,1",tiles_png/tile_150_155.png,N/A
"384866,1","384868,5","38,116,347,000,000,000","3811637,1",tiles_png/tile_155_155.png,N/A
"384869,1","384871,5","38,116,347,000,000,000","3811637,1",tiles_png/tile_160_155.png,N/A
"384872,1","384874,5","38,116,347,000,000,000","3811637,1",tiles_png/tile_165_155.png,N/A
"384875,1","384877,5","38,116,347,000,000,000","3811637,1",tiles_png/tile_170_155.png,N/A
"384878,1","384880,5","38,116,347,000,000,000","3811637,1",tiles_png/tile_175_155.png,N/A
"384881,1","384883,5","38,116,347,000,000,000","3811637,1",tiles_png/tile_180_155.png,N/A
"384884,1","384886,5","38,116,347,000,000,000","3811637,1",tiles_png/tile_185_155.png,N/A
"384887,1","384889,5","38,116,347,000,000,000","3811637,1",tiles_png/tile_190_155.png,N/A
"384890,1","384892,5","38,116,347,000,000,000","3811637,1",tiles_png/tile_195_155.png,N/A
"384893,1","384895,5","38,116,347,000,000,000","3811637,1",tiles_png/tile_200_155.png,N/A
"384896,1","384898,5","38,116,347,000,000,000","3811637,1",tiles_png/tile_205_155.png,N/A
"384899,1","384901,5","38,116,347,000,000,000","3811637,1",tiles_png/tile_210_155.png,N/A
"384902,1","384904,5","38,116,347,000,000,000","3811637,1",tiles_png/tile_215_155.png,N/A
"384905,1","384907,5","38,116,347,000,000,000","3811637,1",tiles_png/tile_220_155.png,N/A
"384908,1","384910,5","38,116,347,000,000,000","3811637,1",tiles_png/tile_225_155.png,N/A
"384911,1","384913,5","38,116,347,000,000,000","3811637,1",tiles_png/tile_230_155.png,N/A
"384914,1","384916,5","38,116,347,000,000,000","3811637,1",tiles_png/tile_235_155.png,N/A
"384917,1","384919,5","38,116,347,000,000,000","3811637,1",tiles_png/tile_240_155.png,N/A
"384920,1","384922,5","38,116,347,000,000,000","3811637,1",tiles_png/tile_245_155.png,N/A
"384923,1","384925,5","38,116,347,000,000,000","3811637,1",tiles_png/tile_250_155.png,N/A
"384926,1","384928,5","38,116,347,000,000,000","3811637,1",tiles_png/tile_255_155.png,N/A
"384929,1","384931,5","38,116,347,000,000,000","3811637,1",tiles_png/tile_260_155.png,N/A
"384932,1","384934,5","38,116,347,000,000,000","3811637,1",tiles_png/tile_265_155.png,N/A
"384935,1","384937,5","38,116,347,000,000,000","3811637,1",tiles_png/tile_270_155.png,N/A
"384938,1","384940,5","38,116,347,000,000,000","3811637,1",tiles_png/tile_275_155.png,N/A
"384941,1","384943,5","38,116,347,000,000,000","3811637,1",tiles_png/tile_280_155.png,N/A
"384944,1","384946,5","38,116,347,000,000,000","3811637,1",tiles_png/tile_285_155.png,N/A
"384947,1","384949,5","38,116,347,000,000,000","3811637,1",tiles_png/tile_290_155.png,N/A
"384950,1","384952,5","38,116,347,000,000,000","3811637,1",tiles_png/tile_295_155.png,N/A
"384953,1","384955,5","38,116,347,000,000,000","3811637,1",tiles_png/tile_300_155.png,N/A
"384956,1","384958,5","38,116,347,000,000,000","3811637,1",tiles_png/tile_305_155.png,N/A
"384959,1","384961,5","38,116,347,000,000,000","3811637,1",tiles_png/tile_310_155.png,N/A
"384962,1","384964,5","38,116,347,000,000,000","3811637,1",tiles_png/tile_315_155.png,N/A
"384965,1","384967,5","38,116,347,000,000,000","3811637,1",tiles_png/tile_320_155.png,N/A
"384968,1","384970,5","38,116,347,000,000,000","3811637,1",tiles_png/tile_325_155.png,N/A
"384971,1","384973,5","38,116,347,000,000,000","3811637,1",tiles_png/tile_330_155.png,N/A
"384974,1","384976,5","38,116,347,000,000,000","3811637,1",tiles_png/tile_335_155.png,N/A
"384977,1","384979,5","38,116,347,000,000,000","3811637,1",tiles_png/tile_340_155.png,N/A
"384980,1","384982,5","38,116,347,000,000,000","3811637,1",tiles_png/tile_345_155.png,N/A
"384983,1","384985,5","38,116,347,000,000,000","3811637,1",tiles_png/tile_350_155.png,N/A
"384986,1","384988,5","38,116,347,000,000,000","3811637,1",tiles_png/tile_355_155.png,N/A
"384989,1","384991,5","38,116,347,000,000,000","3811637,1",tiles_png/tile_360_155.png,N/A
"384992,1","384994,5","38,116,347,000,000,000","3811637,1",tiles_png/tile_365_155.png,N/A
"384995,1","384997,5","38,116,347,000,000,000","3811637,1",tiles_png/tile_370_155.png,N/A
"384998,1","385000,5","38,116,347,000,000,000","3811637,1",tiles_png/tile_375_155.png,N/A
"385001,1","385003,5","38,116,347,000,000,000","3811637,1",tiles_png/tile_380_155.png,N/A
"385004,1","385006,5","38,116,347,000,000,000","3811637,1",tiles_png/tile_385_155.png,N/A
"385007,1","385009,5","38,116,347,000,000,000","3811637,1",tiles_png/tile_390_155.png,N/A
"385010,1","385012,5","38,116,347,000,000,000","3811637,1",tiles_png/tile_395_155.png,N/A
"385013,1","385015,5","38,116,347,000,000,000","3811637,1",tiles_png/tile_400_155.png,N/A
"385016,1","385018,5","38,116,347,000,000,000","3811637,1",tiles_png/tile_405_155.png,N/A
"385019,1","385021,5","38,116,347,000,000,000","3811637,1",tiles_png/tile_410_155.png,N/A
"385022,1","385024,5","38,116,347,000,000,000","3811637,1",tiles_png/tile_415_155.png,N/A
"385025,1","385027,5","38,116,347,000,000,000","3811637,1",tiles_png/tile_420_155.png,N/A
"385028,1","385030,5","38,116,347,000,000,000","3811637,1",tiles_png/tile_425_155.png,N/A
"385031,1","385033,5","38,116,347,000,000,000","3811637,1",tiles_png/tile_430_155.png,N/A
"385034,1","385036,5","38,116,347,000,000,000","3811637,1",tiles_png/tile_435_155.png,N/A
"385037,1","385039,5","38,116,347,000,000,000","3811637,1",tiles_png/tile_440_155.png,N/A
"385040,1","385042,5","38,116,347,000,000,000","3811637,1",tiles_png/tile_445_155.png,N/A
"385043,1","385045,5","38,116,347,000,000,000","3811637,1",tiles_png/tile_450_155.png,N/A
"385046,1","385048,5","38,116,347,000,000,000","3811637,1",tiles_png/tile_455_155.png,N/A
"385049,1","385051,5","38,116,347,000,000,000","3811637,1",tiles_png/tile_460_155.png,N/A
"385052,1","385054,5","38,116,347,000,000,000","3811637,1",tiles_png/tile_465_155.png,N/A
"385055,1","385057,5","38,116,347,000,000,000","3811637,1",tiles_png/tile_470_155.png,N/A
"385058,1","385060,5","38,116,347,000,000,000","3811637,1",tiles_png/tile_475_155.png,N/A
"385061,1","385063,5","38,116,347,000,000,000","3811637,1",tiles_png/tile_480_155.png,N/A
"385064,1","385066,5","38,116,347,000,000,000","3811637,1",tiles_png/tile_485_155.png,N/A
"385067,1","385069,5","38,116,347,000,000,000","3811637,1",tiles_png/tile_490_155.png,N/A
"385070,1","385072,5","38,116,347,000,000,000","3811637,1",tiles_png/tile_495_155.png,N/A
"385073,1","385075,5","38,116,347,000,000,000","3811637,1",tiles_png/tile_500_155.png,N/A
"385076,1","385078,5","38,116,347,000,000,000","3811637,1",tiles_png/tile_505_155.png,N/A
"385079,1","385081,5","38,116,347,000,000,000","3811637,1",tiles_png/tile_510_155.png,N/A
"384773,1","384775,5","38,116,317,000,000,000","3811634,1",tiles_png/tile_0_160.png,N/A
"384776,1","384778,5","38,116,317,000,000,000","3811634,1",tiles_png/tile_5_160.png,N/A
"384779,1","384781,5","38,116,317,000,000,000","3811634,1",tiles_png/tile_10_160.png,N/A
"384782,1","384784,5","38,116,317,000,000,000","3811634,1",tiles_png/tile_15_160.png,N/A
"384785,1","384787,5","38,116,317,000,000,000","3811634,1",tiles_png/tile_20_160.png,N/A
"384788,1","384790,5","38,116,317,000,000,000","3811634,1",tiles_png/tile_25_160.png,N/A
"384791,1","384793,5","38,116,317,000,000,000","3811634,1",tiles_png/tile_30_160.png,N/A
"384794,1","384796,5","38,116,317,000,000,000","3811634,1",tiles_png/tile_35_160.png,N/A
"384797,1","384799,5","38,116,317,000,000,000","3811634,1",tiles_png/tile_40_160.png,N/A
"384800,1","384802,5","38,116,317,000,000,000","3811634,1",tiles_png/tile_45_160.png,N/A
"384803,1","384805,5","38,116,317,000,000,000","3811634,1",tiles_png/tile_50_160.png,N/A
"384806,1","384808,5","38,116,317,000,000,000","3811634,1",tiles_png/tile_55_160.png,N/A
"384809,1","384811,5","38,116,317,000,000,000","3811634,1",tiles_png/tile_60_160.png,N/A
"384812,1","384814,5","38,116,317,000,000,000","3811634,1",tiles_png/tile_65_160.png,N/A
"384815,1","384817,5","38,116,317,000,000,000","3811634,1",tiles_png/tile_70_160.png,N/A
"384818,1","384820,5","38,116,317,000,000,000","3811634,1",tiles_png/tile_75_160.png,N/A
"384821,1","384823,5","38,116,317,000,000,000","3811634,1",tiles_png/tile_80_160.png,N/A
"384824,1","384826,5","38,116,317,000,000,000","3811634,1",tiles_png/tile_85_160.png,N/A
"384827,1","384829,5","38,116,317,000,000,000","3811634,1",tiles_png/tile_90_160.png,N/A
"384830,1","384832,5","38,116,317,000,000,000","3811634,1",tiles_png/tile_95_160.png,N/A
"384833,1","384835,5","38,116,317,000,000,000","3811634,1",tiles_png/tile_100_160.png,N/A
"384836,1","384838,5","38,116,317,000,000,000","3811634,1",tiles_png/tile_105_160.png,N/A
"384839,1","384841,5","38,116,317,000,000,000","3811634,1",tiles_png/tile_110_160.png,N/A
"384842,1","384844,5","38,116,317,000,000,000","3811634,1",tiles_png/tile_115_160.png,N/A
"384845,1","384847,5","38,116,317,000,000,000","3811634,1",tiles_png/tile_120_160.png,N/A
"384848,1","384850,5","38,116,317,000,000,000","3811634,1",tiles_png/tile_125_160.png,N/A
"384851,1","384853,5","38,116,317,000,000,000","3811634,1",tiles_png/tile_130_160.png,N/A
"384854,1","384856,5","38,116,317,000,000,000","3811634,1",tiles_png/tile_135_160.png,N/A
"384857,1","384859,5","38,116,317,000,000,000","3811634,1",tiles_png/tile_140_160.png,N/A
"384860,1","384862,5","38,116,317,000,000,000","3811634,1",tiles_png/tile_145_160.png,N/A
"384863,1","384865,5","38,116,317,000,000,000","3811634,1",tiles_png/tile_150_160.png,N/A
"384866,1","384868,5","38,116,317,000,000,000","3811634,1",tiles_png/tile_155_160.png,N/A
"384869,1","384871,5","38,116,317,000,000,000","3811634,1",tiles_png/tile_160_160.png,N/A
"384872,1","384874,5","38,116,317,000,000,000","3811634,1",tiles_png/tile_165_160.png,N/A
"384875,1","384877,5","38,116,317,000,000,000","3811634,1",tiles_png/tile_170_160.png,N/A
"384878,1","384880,5","38,116,317,000,000,000","3811634,1",tiles_png/tile_175_160.png,N/A
"384881,1","384883,5","38,116,317,000,000,000","3811634,1",tiles_png/tile_180_160.png,N/A
"384884,1","384886,5","38,116,317,000,000,000","3811634,1",tiles_png/tile_185_160.png,N/A
"384887,1","384889,5","38,116,317,000,000,000","3811634,1",tiles_png/tile_190_160.png,N/A
"384890,1","384892,5","38,116,317,000,000,000","3811634,1",tiles_png/tile_195_160.png,N/A
"384893,1","384895,5","38,116,317,000,000,000","3811634,1",tiles_png/tile_200_160.png,N/A
"384896,1","384898,5","38,116,317,000,000,000","3811634,1",tiles_png/tile_205_160.png,N/A
"384899,1","384901,5","38,116,317,000,000,000","3811634,1",tiles_png/tile_210_160.png,N/A
"384902,1","384904,5","38,116,317,000,000,000","3811634,1",tiles_png/tile_215_160.png,N/A
"384905,1","384907,5","38,116,317,000,000,000","3811634,1",tiles_png/tile_220_160.png,N/A
"384908,1","384910,5","38,116,317,000,000,000","3811634,1",tiles_png/tile_225_160.png,N/A
"384911,1","384913,5","38,116,317,000,000,000","3811634,1",tiles_png/tile_230_160.png,N/A
"384914,1","384916,5","38,116,317,000,000,000","3811634,1",tiles_png/tile_235_160.png,N/A
"384917,1","384919,5","38,116,317,000,000,000","3811634,1",tiles_png/tile_240_160.png,N/A
"384920,1","384922,5","38,116,317,000,000,000","3811634,1",tiles_png/tile_245_160.png,N/A
"384923,1","384925,5","38,116,317,000,000,000","3811634,1",tiles_png/tile_250_160.png,N/A
"384926,1","384928,5","38,116,317,000,000,000","3811634,1",tiles_png/tile_255_160.png,N/A
"384929,1","384931,5","38,116,317,000,000,000","3811634,1",tiles_png/tile_260_160.png,N/A
"384932,1","384934,5","38,116,317,000,000,000","3811634,1",tiles_png/tile_265_160.png,N/A
